Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Consumo_Estimado,Gasto_Excesivo
M,298.6,310.0,1541,36.9,12,0,No Failure,56.862899999999996,False
L,298.5,309.9,1482,42.1,15,0,No Failure,62.3922,True
L,298.6,310.1,1439,49.9,17,0,No Failure,71.80609999999999,True
L,298.5,310.0,1492,41.2,19,0,No Failure,61.4704,True
L,298.4,309.9,1725,27.8,21,0,No Failure,47.955,False
L,298.4,310.0,1559,44.2,23,0,No Failure,68.90780000000001,True
L,298.5,310.0,1435,42.5,25,0,No Failure,60.9875,True
M,298.6,310.0,1512,37.5,27,0,No Failure,56.7,False
L,298.6,309.9,1564,37.1,30,0,No Failure,58.0244,False
L,298.6,310.0,1522,40.3,32,0,No Failure,61.3366,True
L,298.6,309.9,1356,59.5,34,0,No Failure,80.682,True
L,298.6,309.9,1556,38.6,36,0,No Failure,60.061600000000006,True
L,298.6,309.9,1393,45.5,38,0,No Failure,63.3815,True
L,298.7,309.9,1753,26.8,40,0,No Failure,46.9804,False
L,298.7,309.9,1651,29.5,42,0,No Failure,48.7045,False
L,298.7,309.9,1372,54.7,44,0,No Failure,75.04840000000002,True
L,298.7,309.9,1446,43.3,46,0,No Failure,62.611799999999995,True
M,298.7,309.8,1501,44.7,48,0,No Failure,67.0947,True
M,298.7,309.9,1411,45.1,51,0,No Failure,63.6361,True
H,298.6,309.7,1672,27.5,54,0,No Failure,45.98,False
M,298.7,309.8,1475,40.5,59,0,No Failure,59.7375,False
L,298.7,309.8,1469,38.4,62,0,No Failure,56.4096,False
L,298.6,309.8,1704,28.3,64,0,No Failure,48.223200000000006,False
H,298.6,309.7,1463,39.1,66,0,No Failure,57.203300000000006,False
M,298.6,309.7,1280,64.1,71,0,No Failure,82.048,True
L,298.7,309.9,1464,38.0,74,0,No Failure,55.632,False
L,298.6,309.8,1332,46.4,76,0,No Failure,61.80479999999999,True
L,298.5,309.7,1634,37.8,78,0,No Failure,61.7652,True
M,298.6,309.8,1430,43.1,80,0,No Failure,61.633,True
M,298.5,309.7,1523,44.6,83,0,No Failure,67.92580000000001,True
M,298.5,309.7,1557,37.7,86,0,No Failure,58.6989,False
L,298.5,309.6,1585,32.2,89,0,No Failure,51.037000000000006,False
H,298.5,309.6,1579,33.5,91,0,No Failure,52.8965,False
M,298.5,309.7,1354,60.8,96,0,No Failure,82.3232,True
L,298.6,309.7,1627,33.4,99,0,No Failure,54.34179999999999,False
L,298.4,309.6,1477,35.6,101,0,No Failure,52.5812,False
M,298.3,309.4,1595,29.0,103,0,No Failure,46.255,False
L,298.4,309.5,1520,38.1,106,0,No Failure,57.912,False
L,298.3,309.4,1618,31.5,108,0,No Failure,50.967,False
L,298.4,309.5,1397,50.3,110,0,No Failure,70.2691,True
L,298.4,309.5,1450,47.9,112,0,No Failure,69.455,True
M,298.5,309.5,1501,40.2,114,0,No Failure,60.3402,True
L,298.4,309.4,1392,50.1,117,0,No Failure,69.7392,True
L,298.4,309.4,1385,43.2,119,0,No Failure,59.83200000000001,False
L,298.4,309.4,1461,46.3,121,0,No Failure,67.6443,True
M,298.5,309.6,1364,58.7,123,0,No Failure,80.0668,True
L,298.5,309.5,1579,38.6,126,0,No Failure,60.949400000000004,True
M,298.4,309.5,1514,38.8,128,0,No Failure,58.743199999999995,False
M,298.3,309.5,1560,36.9,131,0,No Failure,57.564,False
L,298.3,309.5,1542,36.7,134,0,No Failure,56.5914,False
L,298.3,309.4,1668,27.1,136,0,No Failure,45.2028,False
M,298.3,309.4,1816,22.6,138,0,No Failure,41.0416,False
M,298.3,309.4,1509,34.2,141,0,No Failure,51.607800000000005,False
L,298.4,309.6,1479,37.8,144,0,No Failure,55.9062,False
L,298.4,309.6,1655,30.2,146,0,No Failure,49.981,False
L,298.3,309.5,1711,30.3,148,0,No Failure,51.843300000000006,False
L,298.4,309.7,1581,34.6,150,0,No Failure,54.702600000000004,False
H,298.6,309.8,1279,55.9,152,0,No Failure,71.49609999999998,True
L,298.5,309.8,1468,40.9,157,0,No Failure,60.041199999999996,True
L,298.4,309.7,1419,41.3,159,0,No Failure,58.604699999999994,False
L,298.4,309.7,1530,38.6,161,0,No Failure,59.058,False
L,298.4,309.6,1710,27.3,163,1,No Failure,46.683,False
L,298.4,309.7,1518,39.8,165,0,No Failure,60.416399999999996,True
M,298.4,309.7,1679,33.3,167,0,No Failure,55.9107,False
M,298.4,309.7,1870,22.5,170,0,No Failure,42.075,False
L,298.3,309.7,1484,44.3,173,0,No Failure,65.74119999999999,True
L,298.4,309.7,1457,44.2,175,0,No Failure,64.3994,True
H,298.3,309.6,1546,36.2,177,0,No Failure,55.9652,False
M,298.2,309.5,1478,36.5,182,0,No Failure,53.947,False
L,298.2,309.4,1447,47.1,185,0,No Failure,68.1537,True
L,298.2,309.4,1443,45.4,187,0,No Failure,65.51219999999999,True
L,298.3,309.6,1527,30.9,189,0,No Failure,47.18429999999999,False
M,298.3,309.6,1469,54.8,191,0,No Failure,80.5012,True
M,298.3,309.6,1681,27.1,194,0,No Failure,45.5551,False
L,298.3,309.6,1420,44.1,197,0,No Failure,62.622,True
M,298.3,309.5,1543,49.9,199,0,No Failure,76.9957,True
L,298.4,309.5,1376,50.4,202,0,No Failure,69.3504,True
H,298.3,309.4,1631,29.8,0,0,No Failure,48.6038,False
H,298.3,309.3,1529,41.7,5,0,No Failure,63.7593,True
L,298.3,309.4,1468,46.2,10,0,No Failure,67.8216,True
L,298.3,309.4,1378,52.3,12,0,No Failure,72.06939999999999,True
L,298.3,309.3,1401,51.9,14,0,No Failure,72.7119,True
L,298.4,309.3,1531,37.4,16,0,No Failure,57.2594,False
L,298.4,309.3,1512,35.8,18,0,No Failure,54.129599999999996,False
M,298.5,309.4,1522,47.4,20,0,No Failure,72.14280000000001,True
M,298.5,309.3,1615,31.8,23,0,No Failure,51.357,False
L,298.6,309.3,1449,46.5,26,0,No Failure,67.3785,True
L,298.6,309.4,1315,55.5,28,0,No Failure,72.9825,True
M,298.6,309.4,1465,41.1,30,0,No Failure,60.2115,True
M,298.6,309.5,1404,43.3,33,0,No Failure,60.7932,True
L,298.6,309.5,1547,44.8,36,0,No Failure,69.3056,True
M,298.6,309.5,1426,45.4,38,0,No Failure,64.74040000000001,True
L,298.6,309.5,1730,30.2,41,0,No Failure,52.246,False
L,298.5,309.4,1548,37.7,43,0,No Failure,58.35960000000001,False
L,298.5,309.4,1517,40.2,45,0,No Failure,60.9834,True
L,298.6,309.5,1687,29.3,47,0,No Failure,49.4291,False
L,298.5,309.5,1738,25.2,49,0,No Failure,43.797599999999996,False
H,298.4,309.4,1512,35.3,51,0,No Failure,53.373599999999996,False
M,298.5,309.4,1365,48.7,56,0,No Failure,66.4755,True
H,298.5,309.4,2011,21.0,59,0,No Failure,42.231,False
L,298.4,309.3,1806,27.6,64,0,No Failure,49.845600000000005,False
L,298.4,309.3,1716,28.4,66,0,No Failure,48.734399999999994,False
M,298.4,309.4,1666,24.3,68,0,No Failure,40.4838,False
L,298.5,309.4,1578,36.3,71,0,No Failure,57.28139999999999,False
L,298.3,309.3,1558,37.2,73,0,No Failure,57.957600000000006,False
L,298.3,309.2,1456,45.5,75,0,No Failure,66.248,True
M,298.2,309.1,1457,49.0,77,0,No Failure,71.393,True
L,298.2,309.1,1467,44.5,80,0,No Failure,65.2815,True
M,298.1,309.0,1661,38.2,82,0,No Failure,63.4502,True
L,298.1,309.0,1592,33.9,85,0,No Failure,53.968799999999995,False
L,298.2,309.0,1596,37.2,87,0,No Failure,59.3712,False
L,298.2,309.0,1489,40.6,89,0,No Failure,60.4534,True
L,298.3,309.0,1471,48.3,91,0,No Failure,71.0493,True
M,298.3,309.0,1505,41.3,93,0,No Failure,62.156499999999994,True
L,298.3,309.0,1519,40.0,96,0,No Failure,60.76,True
L,298.3,309.0,1408,45.4,98,0,No Failure,63.923199999999994,True
L,298.2,308.9,1332,44.4,100,0,No Failure,59.1408,False
L,298.1,308.9,1351,52.4,102,0,No Failure,70.7924,True
L,298.0,308.9,1500,36.7,104,0,No Failure,55.050000000000004,False
M,298.0,308.7,1614,30.7,106,0,No Failure,49.5498,False
L,298.0,308.8,1489,36.5,109,0,No Failure,54.3485,False
M,297.9,308.7,1751,26.6,111,0,No Failure,46.576600000000006,False
L,298.0,308.7,1511,45.8,114,0,No Failure,69.2038,True
L,297.9,308.6,1691,29.6,116,0,No Failure,50.0536,False
L,297.9,308.6,1757,27.5,118,0,No Failure,48.3175,False
H,297.9,308.7,1545,35.9,120,0,No Failure,55.4655,False
L,297.9,308.6,2262,15.7,125,0,No Failure,35.513400000000004,False
M,297.7,308.5,1559,35.2,127,0,No Failure,54.8768,False
L,297.6,308.4,1626,32.4,130,0,No Failure,52.682399999999994,False
L,297.6,308.3,1424,53.9,132,0,No Failure,76.75359999999999,True
M,297.6,308.3,1648,29.1,134,0,No Failure,47.9568,False
L,297.6,308.3,1523,39.5,137,0,No Failure,60.1585,True
L,297.6,308.3,1502,43.2,139,0,No Failure,64.8864,True
L,297.5,308.2,1489,40.7,141,0,No Failure,60.6023,True
M,297.4,308.1,1620,31.2,143,0,No Failure,50.544,False
L,297.5,308.1,1631,30.6,146,0,No Failure,49.90860000000001,False
M,297.5,308.0,1429,45.8,148,0,No Failure,65.4482,True
M,297.5,308.1,1334,72.0,151,1,Power Failure,96.048,True
L,297.4,308.0,1423,38.0,154,0,No Failure,54.074,False
L,297.4,307.9,1390,47.7,156,0,No Failure,66.303,True
M,297.4,307.9,1338,48.5,158,0,No Failure,64.893,True
H,297.3,307.9,1461,37.5,161,0,No Failure,54.7875,False
M,297.4,307.9,1627,34.3,166,0,No Failure,55.8061,False
L,297.3,307.8,1385,44.4,169,0,No Failure,61.494,True
M,297.3,307.8,1538,48.0,171,0,No Failure,73.824,True
L,297.4,307.9,1557,35.5,174,0,No Failure,55.2735,False
L,297.4,307.9,1606,33.4,176,0,No Failure,53.64039999999999,False
M,297.5,308.0,1430,44.5,178,0,No Failure,63.635,True
M,297.4,308.0,1601,34.6,181,0,No Failure,55.394600000000004,False
L,297.4,308.0,1356,51.9,184,0,No Failure,70.37639999999999,True
M,297.5,308.2,1624,30.9,186,0,No Failure,50.181599999999996,False
L,297.5,308.2,1327,56.5,189,0,No Failure,74.9755,True
L,297.6,308.3,1410,47.0,191,0,No Failure,66.27,True
L,297.6,308.3,1478,42.3,193,0,No Failure,62.5194,True
L,297.6,308.4,1460,40.3,195,0,No Failure,58.837999999999994,False
L,297.5,308.3,1435,40.3,197,0,No Failure,57.830499999999994,False
H,297.4,308.2,1359,46.9,199,0,No Failure,63.7371,True
L,297.4,308.1,1729,31.7,204,0,No Failure,54.80929999999999,False
H,297.3,308.0,1384,49.1,206,0,No Failure,67.9544,True
L,297.4,308.2,1297,52.1,211,0,No Failure,67.5737,True
L,297.5,308.4,1633,33.3,213,0,No Failure,54.378899999999994,False
M,297.5,308.4,1505,37.2,215,0,No Failure,55.986000000000004,False
L,297.5,308.4,1433,50.0,218,0,No Failure,71.65,True
L,297.4,308.4,1369,50.6,220,1,Overstrain Failure,69.27140000000001,True
L,297.4,308.3,1475,40.5,222,1,Tool Wear Failure,59.7375,False
L,297.4,308.3,1561,38.3,0,0,No Failure,59.7863,False
L,297.4,308.3,1472,45.5,2,0,No Failure,66.976,True
L,297.5,308.4,1441,44.5,4,0,No Failure,64.1245,True
M,297.5,308.5,1401,50.5,6,0,No Failure,70.7505,True
L,297.5,308.5,1691,33.1,9,0,No Failure,55.972100000000005,False
L,297.6,308.6,1382,47.1,11,0,No Failure,65.0922,True
L,297.6,308.6,1355,46.4,13,0,No Failure,62.872,True
L,297.6,308.6,1529,45.3,15,0,No Failure,69.2637,True
L,297.7,308.7,1829,24.9,17,0,No Failure,45.5421,False
H,297.6,308.6,1480,39.8,19,0,No Failure,58.90399999999999,False
L,297.6,308.5,1475,42.4,24,0,No Failure,62.54,True
M,297.6,308.5,1431,52.6,26,0,No Failure,75.2706,True
L,297.5,308.3,1437,42.3,29,0,No Failure,60.7851,True
M,297.5,308.3,1476,45.6,31,0,No Failure,67.30560000000001,True
H,297.5,308.4,1490,39.7,34,0,No Failure,59.153000000000006,False
L,297.4,308.3,1632,33.5,39,0,No Failure,54.672,False
L,297.4,308.2,1402,49.7,41,0,No Failure,69.67940000000002,True
L,297.4,308.3,1347,45.8,43,0,No Failure,61.6926,True
L,297.5,308.4,1747,31.0,45,0,No Failure,54.157,False
H,297.5,308.5,1557,39.1,47,0,No Failure,60.8787,True
L,297.4,308.4,1371,57.4,52,0,No Failure,78.69539999999999,True
H,297.3,308.3,1506,37.0,54,0,No Failure,55.722,False
L,297.3,308.3,1590,35.5,59,0,No Failure,56.445,False
L,297.4,308.3,1336,53.7,61,0,No Failure,71.7432,True
L,297.3,308.3,1411,43.2,63,0,No Failure,60.955200000000005,True
L,297.4,308.3,1704,27.3,65,0,No Failure,46.519200000000005,False
L,297.5,308.4,1723,27.3,67,0,No Failure,47.0379,False
L,297.5,308.5,1459,39.7,69,0,No Failure,57.9223,False
L,297.6,308.5,1572,35.9,71,0,No Failure,56.434799999999996,False
L,297.5,308.4,1384,56.0,73,0,No Failure,77.504,True
L,297.6,308.6,1383,47.5,75,0,No Failure,65.6925,True
M,297.6,308.5,1360,48.6,77,0,No Failure,66.096,True
M,297.5,308.4,1596,36.6,80,0,No Failure,58.4136,False
L,297.5,308.5,1448,54.3,83,0,No Failure,78.62639999999999,True
M,297.6,308.5,1443,38.2,85,0,No Failure,55.122600000000006,False
M,297.6,308.6,1492,35.5,88,0,No Failure,52.966,False
L,297.5,308.6,1497,43.9,91,0,No Failure,65.7183,True
L,297.5,308.5,1530,38.5,93,0,No Failure,58.905,False
M,297.4,308.4,1478,46.2,95,0,No Failure,68.2836,True
L,297.4,308.4,1328,61.8,98,0,No Failure,82.07039999999999,True
H,297.4,308.3,1771,27.4,100,0,No Failure,48.5254,False
M,297.4,308.4,1564,35.0,105,0,No Failure,54.74,False
H,297.3,308.3,1461,41.5,108,0,No Failure,60.6315,True
M,297.4,308.3,1335,57.9,113,0,No Failure,77.2965,True
M,297.4,308.4,1441,46.8,116,0,No Failure,67.4388,True
L,297.3,308.3,1268,60.6,119,0,No Failure,76.8408,True
M,297.3,308.3,1697,27.4,121,0,No Failure,46.4978,False
L,297.4,308.4,1421,46.0,124,0,No Failure,65.366,True
L,297.4,308.5,1496,36.4,126,0,No Failure,54.4544,False
L,297.5,308.5,1375,55.6,128,0,No Failure,76.45,True
L,297.4,308.5,1295,52.1,130,0,No Failure,67.4695,True
L,297.4,308.5,1643,33.8,132,0,No Failure,55.53339999999999,False
L,297.5,308.6,1514,36.9,134,0,No Failure,55.8666,False
L,297.5,308.6,1671,29.4,136,0,No Failure,49.127399999999994,False
H,297.5,308.6,1355,58.9,138,0,No Failure,79.8095,True
L,297.6,308.7,1365,50.6,143,0,No Failure,69.069,True
L,297.5,308.7,1407,42.5,145,0,No Failure,59.7975,False
M,297.5,308.8,1455,46.1,147,0,No Failure,67.0755,True
L,297.5,308.8,1502,45.9,150,0,No Failure,68.9418,True
M,297.5,308.8,1471,52.3,152,0,No Failure,76.9333,True
L,297.5,308.9,1581,30.4,155,0,No Failure,48.0624,False
L,297.5,308.8,1530,37.8,157,0,No Failure,57.833999999999996,False
L,297.5,308.8,1312,50.3,159,0,No Failure,65.99359999999999,True
L,297.4,308.6,1494,42.6,161,0,No Failure,63.644400000000005,True
M,297.4,308.6,1528,29.1,163,0,No Failure,44.464800000000004,False
H,297.3,308.6,1688,29.4,166,0,No Failure,49.627199999999995,False
M,297.3,308.5,1520,42.4,171,0,No Failure,64.448,True
M,297.3,308.5,1664,28.9,174,0,No Failure,48.0896,False
L,297.3,308.5,1514,44.5,177,0,No Failure,67.373,True
L,297.3,308.5,1456,54.2,179,0,No Failure,78.9152,True
L,297.2,308.5,1494,39.6,181,0,No Failure,59.1624,False
L,297.2,308.4,1605,30.0,183,0,No Failure,48.15,False
M,297.2,308.5,1353,46.5,185,0,No Failure,62.9145,True
L,297.2,308.5,1447,47.9,188,0,No Failure,69.3113,True
L,297.2,308.5,1588,40.4,190,0,No Failure,64.1552,True
H,297.2,308.5,1524,41.4,192,0,No Failure,63.093599999999995,True
M,297.2,308.5,1611,31.6,197,0,No Failure,50.90760000000001,False
M,297.2,308.5,1604,34.9,200,0,No Failure,55.9796,False
L,297.1,308.5,1483,46.9,203,0,No Failure,69.5527,True
L,297.1,308.4,1543,39.6,205,0,No Failure,61.1028,True
L,297.1,308.5,1323,44.4,207,1,Tool Wear Failure,58.7412,False
L,297.1,308.5,1555,36.2,0,0,No Failure,56.291000000000004,False
L,297.1,308.4,1583,31.9,2,0,No Failure,50.497699999999995,False
M,297.2,308.5,1584,40.0,4,0,No Failure,63.36,True
L,297.2,308.5,1766,25.8,7,0,No Failure,45.5628,False
M,297.2,308.6,1498,44.4,9,0,No Failure,66.5112,True
L,297.2,308.6,1413,49.8,12,0,No Failure,70.36739999999999,True
L,297.3,308.6,1505,33.5,14,0,No Failure,50.4175,False
H,297.3,308.7,1438,46.2,16,0,No Failure,66.43560000000001,True
M,297.3,308.7,1655,34.1,21,0,No Failure,56.4355,False
M,297.3,308.7,1451,43.8,24,0,No Failure,63.553799999999995,True
M,297.3,308.7,1466,38.4,27,0,No Failure,56.2944,False
L,297.2,308.6,1774,23.0,30,0,No Failure,40.802,False
M,297.2,308.6,1284,51.3,32,0,No Failure,65.86919999999999,True
L,297.1,308.5,1425,40.0,35,0,No Failure,57.0,False
L,297.2,308.6,1437,52.4,37,0,No Failure,75.2988,True
L,297.2,308.6,1335,53.0,39,0,No Failure,70.755,True
L,297.2,308.5,1471,41.7,41,0,No Failure,61.340700000000005,True
M,297.2,308.5,1364,54.0,43,0,No Failure,73.656,True
L,297.1,308.5,1578,35.6,46,0,No Failure,56.1768,False
L,297.1,308.5,1712,32.1,48,0,No Failure,54.955200000000005,False
L,297.1,308.5,1733,28.7,50,0,No Failure,49.7371,False
L,297.2,308.6,1652,32.1,52,0,No Failure,53.0292,False
L,297.2,308.6,1917,24.1,54,0,No Failure,46.19970000000001,False
M,297.2,308.6,1444,41.1,56,0,No Failure,59.3484,False
L,297.1,308.6,1442,37.1,59,0,No Failure,53.498200000000004,False
M,297.1,308.6,1717,31.3,61,0,No Failure,53.7421,False
L,297.1,308.7,1474,42.3,64,0,No Failure,62.350199999999994,True
L,297.2,308.7,1509,39.3,66,0,No Failure,59.3037,False
L,297.2,308.8,1451,43.1,68,0,No Failure,62.5381,True
L,297.3,308.8,1554,36.1,70,0,No Failure,56.0994,False
L,297.2,308.7,1669,30.7,72,0,No Failure,51.238299999999995,False
L,297.2,308.6,1366,50.4,74,0,No Failure,68.84639999999999,True
L,297.2,308.6,1578,34.4,76,0,No Failure,54.283199999999994,False
M,297.2,308.6,1513,39.0,78,0,No Failure,59.007,False
M,297.1,308.5,1515,42.1,81,0,No Failure,63.7815,True
L,297.2,308.6,1562,33.0,84,0,No Failure,51.546,False
L,297.2,308.7,1501,38.5,86,0,No Failure,57.7885,False
M,297.2,308.7,1398,38.1,88,0,No Failure,53.2638,False
L,297.3,308.7,1352,53.8,91,0,No Failure,72.73759999999999,True
H,297.3,308.7,1569,33.9,93,0,No Failure,53.189099999999996,False
H,297.2,308.6,1486,46.6,98,0,No Failure,69.2476,True
L,297.2,308.6,1864,23.6,103,0,No Failure,43.9904,False
M,297.3,308.7,1447,44.5,105,0,No Failure,64.3915,True
L,297.2,308.6,1392,41.5,108,0,No Failure,57.768,False
L,297.3,308.6,1358,47.6,110,0,No Failure,64.6408,True
L,297.3,308.7,1491,40.2,112,0,No Failure,59.9382,False
L,297.3,308.7,1556,36.7,114,0,No Failure,57.1052,False
L,297.3,308.7,1531,36.7,116,0,No Failure,56.18770000000001,False
H,297.4,308.7,1429,37.6,118,0,No Failure,53.7304,False
M,297.4,308.8,1573,33.9,123,0,No Failure,53.3247,False
L,297.4,308.8,1538,41.2,126,0,No Failure,63.36560000000001,True
L,297.4,308.8,1467,39.0,128,0,No Failure,57.213,False
H,297.4,308.7,1323,51.1,130,0,No Failure,67.6053,True
M,297.4,308.7,1798,23.0,135,0,No Failure,41.354,False
L,297.4,308.6,1411,46.3,138,0,No Failure,65.32929999999999,True
L,297.3,308.5,1528,44.5,140,0,No Failure,67.996,True
L,297.3,308.5,1504,42.0,142,0,No Failure,63.168,True
L,297.3,308.5,1384,39.6,144,0,No Failure,54.806400000000004,False
L,297.2,308.4,1677,26.4,146,0,No Failure,44.2728,False
L,297.3,308.5,1764,30.8,148,0,No Failure,54.3312,False
M,297.4,308.5,1472,42.0,150,0,No Failure,61.824,True
M,297.4,308.5,1465,55.9,153,0,No Failure,81.8935,True
M,297.4,308.6,1657,33.1,156,0,No Failure,54.846700000000006,False
L,297.4,308.6,1635,30.5,159,0,No Failure,49.8675,False
M,297.4,308.7,1582,31.9,161,0,No Failure,50.465799999999994,False
L,297.5,308.7,1761,26.2,164,0,No Failure,46.1382,False
L,297.5,308.8,1587,34.9,166,0,No Failure,55.3863,False
M,297.5,308.7,1446,53.0,168,0,No Failure,76.638,True
M,297.5,308.7,1352,53.0,171,0,No Failure,71.656,True
M,297.4,308.7,1392,46.4,174,0,No Failure,64.58879999999999,True
L,297.5,308.8,1417,49.8,177,0,No Failure,70.5666,True
H,297.5,308.8,1824,24.0,179,0,No Failure,43.776,False
L,297.5,308.8,1603,36.7,184,0,No Failure,58.83010000000001,False
L,297.4,308.8,1620,33.4,186,0,No Failure,54.108,False
L,297.4,308.8,1353,49.4,188,0,No Failure,66.8382,True
L,297.5,308.8,1360,50.7,190,0,No Failure,68.952,True
L,297.5,308.6,1380,53.5,192,0,No Failure,73.83,True
M,297.5,308.7,1363,53.6,194,0,No Failure,73.05680000000001,True
M,297.4,308.6,1452,41.2,197,0,No Failure,59.8224,False
L,297.4,308.6,1680,32.8,200,0,No Failure,55.10399999999999,False
L,297.5,308.6,1536,39.0,202,0,No Failure,59.904,False
L,297.5,308.6,1621,28.9,0,0,No Failure,46.84689999999999,False
L,297.5,308.6,1585,37.6,2,0,No Failure,59.596,False
M,297.6,308.7,1408,51.5,4,0,No Failure,72.512,True
H,297.5,308.6,1536,38.7,7,0,No Failure,59.443200000000004,False
L,297.5,308.6,1352,52.6,12,0,No Failure,71.1152,True
H,297.5,308.6,1481,38.8,14,0,No Failure,57.462799999999994,False
L,297.5,308.7,1454,45.0,19,0,No Failure,65.43,True
M,297.5,308.6,1349,51.5,21,0,No Failure,69.4735,True
M,297.5,308.6,1327,52.1,24,0,No Failure,69.13669999999999,True
L,297.6,308.7,1552,42.3,27,0,No Failure,65.64959999999999,True
L,297.5,308.7,1456,44.7,29,0,No Failure,65.0832,True
M,297.6,308.6,1254,45.8,31,0,No Failure,57.4332,False
L,297.5,308.6,1437,43.3,34,0,No Failure,62.2221,True
L,297.5,308.6,1694,27.1,36,0,No Failure,45.9074,False
L,297.5,308.5,1306,50.7,38,0,No Failure,66.21419999999999,True
M,297.5,308.5,1699,30.1,40,0,No Failure,51.139900000000004,False
L,297.4,308.5,1369,53.2,43,0,No Failure,72.8308,True
L,297.4,308.5,1471,43.9,45,0,No Failure,64.5769,True
L,297.4,308.5,1410,43.9,47,0,No Failure,61.899,True
M,297.4,308.5,1412,45.5,49,0,No Failure,64.246,True
L,297.4,308.5,1418,51.2,52,0,No Failure,72.6016,True
L,297.4,308.5,1782,25.9,54,0,No Failure,46.1538,False
M,297.4,308.5,1497,36.4,56,0,No Failure,54.49079999999999,False
L,297.3,308.4,1459,39.4,59,0,No Failure,57.4846,False
L,297.2,308.3,1796,23.8,61,0,No Failure,42.744800000000005,False
L,297.2,308.3,1569,31.2,63,0,No Failure,48.952799999999996,False
L,297.3,308.4,1469,46.7,65,0,No Failure,68.6023,True
L,297.3,308.4,1472,41.3,67,0,No Failure,60.7936,True
L,297.4,308.5,1475,47.2,69,0,No Failure,69.62,True
L,297.4,308.6,1488,36.4,71,0,No Failure,54.163199999999996,False
L,297.4,308.6,1524,43.1,73,0,No Failure,65.68440000000001,True
L,297.4,308.5,1486,48.6,75,0,No Failure,72.2196,True
M,297.5,308.6,1255,60.7,77,0,No Failure,76.1785,True
M,297.4,308.6,1469,42.6,80,0,No Failure,62.5794,True
L,297.4,308.5,1692,34.3,83,0,No Failure,58.035599999999995,False
M,297.4,308.6,1604,32.8,85,0,No Failure,52.6112,False
L,297.4,308.6,1446,48.1,88,0,No Failure,69.55260000000001,True
L,297.3,308.5,1503,43.3,90,0,No Failure,65.0799,True
M,297.3,308.5,1625,32.8,92,0,No Failure,53.29999999999999,False
L,297.2,308.5,1574,35.8,95,0,No Failure,56.349199999999996,False
M,297.2,308.4,1378,41.9,97,0,No Failure,57.7382,False
L,297.1,308.4,1693,29.5,100,0,No Failure,49.9435,False
L,297.2,308.4,1462,51.2,102,0,No Failure,74.85440000000001,True
H,297.3,308.5,1435,55.0,104,0,No Failure,78.925,True
M,297.2,308.5,1425,45.8,109,0,No Failure,65.26499999999999,True
H,297.3,308.6,1376,53.5,112,0,No Failure,73.616,True
M,297.4,308.7,1481,48.0,117,0,No Failure,71.088,True
